INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
223782357,01/30/2021,20:00:00,MANHATTAN,32,0,,false,25-44,M,UNKNOWN,25-44,M,WHITE HISPANIC,999042,235844,40.81400890400005,-73.94656341599993,POINT (-73.94656341599993 40.81400890400005)
225168413,03/04/2021,22:37:00,BROOKLYN,83,0,,false,,,,<18,M,BLACK,1011259,187276,40.68067313100005,-73.90262297199997,POINT (-73.90262297199997 40.68067313100005)
223198985,01/16/2021,12:39:00,MANHATTAN,32,0,MULTI DWELL - APT BUILD,true,18-24,M,BLACK,25-44,F,BLACK,1000828,240293,40.826216983000045,-73.94010026799998,POINT (-73.94010026799998 40.826216983000045)
223202280,01/16/2021,02:30:00,BRONX,49,0,MULTI DWELL - APT BUILD,false,,,,25-44,M,WHITE HISPANIC,1021369,255493,40.86787402900006,-73.86579554099995,POINT (-73.86579554099995 40.86787402900006)
226321324,03/30/2021,16:25:00,BROOKLYN,73,0,,false,18-24,M,BLACK,25-44,M,UNKNOWN,1009399,183349,40.66989988500006,-73.90934367999995,POINT (-73.90934367999995 40.66989988500006)
222524733,01/01/2021,00:16:00,QUEENS,108,0,,false,,,,18-24,M,BLACK,998549,213987,40.75401807000002,-73.94839096099996,POINT (-73.94839096099996 40.75401807000002)
224952438,02/27/2021,04:10:00,STATEN ISLAND,120,0,,false,25-44,M,BLACK HISPANIC,25-44,F,WHITE HISPANIC,962970,168674,40.62963034200004,-74.07666584499998,POINT (-74.07666584499998 40.62963034200004)
224870654,02/25/2021,12:33:00,BRONX,47,0,,false,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1029103,263547,40.889943820000035,-73.83777894499997,POINT (-73.83777894499997 40.889943820000035)
222772733,01/07/2021,15:50:00,BROOKLYN,79,0,,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1000707,190252,40.68886747800008,-73.94065995799998,POINT (-73.94065995799998 40.68886747800008)
225489749,03/11/2021,22:14:00,BRONX,49,0,,false,,,,18-24,M,BLACK,1026424,251705,40.857454424000025,-73.84754276399997,POINT (-73.84754276399997 40.857454424000025)
223872700,02/02/2021,16:45:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1005165,244992,40.83910517900005,-73.92441476899995,POINT (-73.92441476899995 40.83910517900005)
225339882,03/08/2021,22:00:00,BROOKLYN,90,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,994231,196250,40.705340265000075,-73.96400255699997,POINT (-73.96400255699997 40.705340265000075)
222560299,01/02/2021,20:00:00,BROOKLYN,83,0,,false,25-44,M,WHITE HISPANIC,18-24,F,WHITE HISPANIC,1009526,191916,40.69341398200004,-73.90885373399993,POINT (-73.90885373399993 40.69341398200004)
224949528,02/26/2021,17:45:00,BROOKLYN,63,0,,true,<18,M,BLACK,18-24,M,BLACK,1004082,163889,40.616499885000046,-73.92856773099999,POINT (-73.92856773099999 40.616499885000046)
225779049,03/17/2021,22:09:00,BRONX,52,0,MULTI DWELL - APT BUILD,true,<18,M,BLACK HISPANIC,18-24,F,WHITE HISPANIC,1019141,259102,40.87778870600005,-73.87383219999998,POINT (-73.87383219999998 40.87778870600005)
226204063,03/27/2021,19:30:00,MANHATTAN,7,0,,false,<18,M,BLACK,<18,M,WHITE HISPANIC,990097,200118,40.71596070600003,-73.97890946799998,POINT (-73.97890946799998 40.71596070600003)
224465519,02/16/2021,15:44:00,QUEENS,101,0,,false,25-44,M,BLACK,25-44,F,BLACK HISPANIC,1051960,160392,40.606664855000076,-73.75614960299998,POINT (-73.75614960299998 40.606664855000076)
223827860,02/01/2021,19:27:00,QUEENS,101,2,,false,18-24,M,BLACK,25-44,M,BLACK,1044048,156643,40.59643156200008,-73.78467706699998,POINT (-73.78467706699998 40.59643156200008)
225601140,03/13/2021,03:50:00,BROOKLYN,90,0,BAR/NIGHT CLUB,false,18-24,M,BLACK HISPANIC,18-24,F,WHITE HISPANIC,1001951,195081,40.70211956100008,-73.93616159099997,POINT (-73.93616159099997 40.70211956100008)
225602526,03/13/2021,22:03:00,MANHATTAN,32,0,,false,,,,25-44,M,BLACK,1000196,237925,40.81971865700007,-73.94238949699997,POINT (-73.94238949699997 40.81971865700007)
224354730,02/12/2021,05:15:00,BRONX,43,0,,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1018728,242744,40.832892539000056,-73.87540977699997,POINT (-73.87540977699997 40.832892539000056)
222563766,01/03/2021,21:21:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,true,18-24,M,BLACK,18-24,M,BLACK,1005947,235372,40.81269913700004,-73.92161973599997,POINT (-73.92161973599997 40.81269913700004)
225385468,03/09/2021,22:09:00,QUEENS,103,0,,true,18-24,M,BLACK,25-44,M,BLACK,1052627,196895,40.70685207700007,-73.75337735499993,POINT (-73.75337735499993 40.70685207700007)
225168412,03/04/2021,11:00:00,BRONX,43,0,,false,,,,25-44,M,BLACK HISPANIC,1017254,239181,40.823118759000074,-73.88075382799997,POINT (-73.88075382799997 40.823118759000074)
222932692,01/11/2021,23:49:00,BRONX,47,0,MULTI DWELL - APT BUILD,true,18-24,M,BLACK,<18,M,BLACK,1020808,262493,40.88708918800006,-73.86778566699996,POINT (-73.86778566699996 40.88708918800006)
223505520,01/22/2021,17:00:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1026382,237309,40.81794183300008,-73.84778502199998,POINT (-73.84778502199998 40.81794183300008)
224965528,02/28/2021,21:55:00,MANHATTAN,28,0,GROCERY/BODEGA,false,18-24,M,BLACK,18-24,M,BLACK,996153,231533,40.80218076500006,-73.95700794699997,POINT (-73.95700794699997 40.80218076500006)
225485720,03/11/2021,00:23:00,BROOKLYN,70,0,,true,25-44,M,BLACK,18-24,M,BLACK,996566,164613,40.61850074900008,-73.95563859899994,POINT (-73.95563859899994 40.61850074900008)
223603110,01/26/2021,22:25:00,BROOKLYN,72,0,MULTI DWELL - APT BUILD,false,25-44,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC,981530,173860,40.64388995400003,-74.00980274499993,POINT (-74.00980274499993 40.64388995400003)
223505519,01/23/2021,21:15:00,QUEENS,110,0,,false,,,,18-24,M,BLACK,1016436,211487,40.74710919000006,-73.88384204599998,POINT (-73.88384204599998 40.74710919000006)
223240541,01/18/2021,20:39:00,MANHATTAN,9,0,,true,,,,25-44,M,BLACK,989559,202085,40.72135998800008,-73.98084865299995,POINT (-73.98084865299995 40.72135998800008)
225295736,03/07/2021,06:15:00,BROOKLYN,75,0,,true,25-44,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC,1020123,187724,40.68187130500007,-73.87066228999998,POINT (-73.87066228999998 40.68187130500007)
229848435,06/20/2021,22:38:00,BRONX,46,0,,false,,,,25-44,M,BLACK,1011671,248756,40.84941844700006,-73.90088675199996,POINT (-73.90088675199996 40.84941844700006)
227950661,05/09/2021,02:50:00,BRONX,41,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1014642,240068,40.82556269400004,-73.89018728699995,POINT (-73.89018728699995 40.82556269400004)
229493103,06/11/2021,23:35:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,1018910,244226,40.83695948500008,-73.87474443499997,POINT (-73.87474443499997 40.83695948500008)
229643172,06/16/2021,23:22:00,BRONX,52,0,,false,18-24,M,WHITE HISPANIC,25-44,M,BLACK,1014313,254123,40.864140648000046,-73.89131303799998,POINT (-73.89131303799998 40.864140648000046)
227344207,04/24/2021,03:56:00,BROOKLYN,79,0,,false,,,,25-44,M,BLACK,996897,187335,40.68086724300008,-73.95440372099996,POINT (-73.95440372099996 40.68086724300008)
228108957,05/12/2021,19:22:00,BRONX,46,0,,false,45-64,M,BLACK,UNKNOWN,M,BLACK,1012119,252873,40.86071697500005,-73.89925031699994,POINT (-73.89925031699994 40.86071697500005)
228162837,05/13/2021,23:30:00,MANHATTAN,6,0,,false,,,,25-44,M,BLACK,984433,206172,40.73257940100007,-73.99934114399997,POINT (-73.99934114399997 40.73257940100007)
228672737,05/25/2021,18:01:00,BRONX,48,0,,true,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1013843,247870,40.846979627000046,-73.89303985699996,POINT (-73.89303985699996 40.846979627000046)
227089752,04/17/2021,22:20:00,BRONX,40,0,,false,,,,25-44,M,BLACK HISPANIC,1009583,231095,40.80095027900006,-73.90850061499998,POINT (-73.90850061499998 40.80095027900006)
227344439,04/24/2021,23:22:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1006421,243591,40.83525677700004,-73.91988022699996,POINT (-73.91988022699996 40.83525677700004)
228798151,05/27/2021,21:30:00,QUEENS,105,0,,false,,,,<18,M,BLACK,1058925,180924,40.662964620000025,-73.73083868899994,POINT (-73.73083868899994 40.662964620000025)
230278934,06/30/2021,20:22:00,BRONX,49,0,,false,,,,18-24,M,BLACK,1027440,251415,40.85665355000003,-73.84387180799997,POINT (-73.84387180799997 40.85665355000003)
226705225,04/08/2021,17:20:00,BRONX,48,0,,false,<18,M,BLACK,18-24,M,BLACK,1013680,246027,40.84192168100003,-73.89363709499997,POINT (-73.89363709499997 40.84192168100003)
229822601,06/19/2021,00:39:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1010169,244577,40.83795285700006,-73.90633196,POINT (-73.90633196 40.83795285700006)
227344206,04/24/2021,01:00:00,QUEENS,110,0,,false,,,,25-44,M,BLACK HISPANIC,1028240,216107,40.75973906000007,-73.84121121999993,POINT (-73.84121121999993 40.75973906000007)
228049711,05/11/2021,23:55:00,BROOKLYN,67,0,,false,,,,25-44,M,BLACK,1004006,171400,40.63711616800003,-73.92881949599996,POINT (-73.92881949599996 40.63711616800003)
227647478,05/02/2021,20:22:00,STATEN ISLAND,120,0,,false,25-44,M,BLACK,25-44,M,BLACK,952145,171452,40.63722273800005,-74.11567771499993,POINT (-74.11567771499993 40.63722273800005)
229161010,06/06/2021,01:03:00,BRONX,44,0,,false,,,,18-24,M,WHITE HISPANIC,1008669,246692,40.84376218800003,-73.91174515299997,POINT (-73.91174515299997 40.84376218800003)
227089386,04/16/2021,18:25:00,BRONX,40,0,,false,18-24,M,BLACK,25-44,M,BLACK,1008203,232304,40.80427249900004,-73.91348075099995,POINT (-73.91348075099995 40.80427249900004)
226542630,04/05/2021,00:01:00,BRONX,48,0,,false,,,,25-44,M,BLACK,1016121,248725,40.84931842000003,-73.88480214799995,POINT (-73.88480214799995 40.84931842000003)
229579330,06/15/2021,12:40:00,QUEENS,107,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,WHITE HISPANIC,18-24,M,WHITE,1036732,207396,40.73578327800004,-73.81062580299994,POINT (-73.81062580299994 40.73578327800004)
228918109,05/31/2021,11:15:00,BROOKLYN,83,0,,false,18-24,M,BLACK,18-24,M,BLACK,1006644,195886,40.70431846500002,-73.91923329999997,POINT (-73.91923329999997 40.70431846500002)
228578480,05/21/2021,21:37:00,QUEENS,101,0,,true,,,,18-24,M,BLACK,1050102,156260,40.595337394000076,-73.76288128099996,POINT (-73.76288128099996 40.595337394000076)
228262994,05/16/2021,22:40:00,BRONX,44,0,,false,18-24,M,BLACK,25-44,M,BLACK HISPANIC,1009025,245868,40.841499559000056,-73.91046152599995,POINT (-73.91046152599995 40.841499559000056)
230247120,06/30/2021,01:00:00,QUEENS,105,0,,false,,,,25-44,M,BLACK,1056526,178103,40.655241537000045,-73.73951596199998,POINT (-73.73951596199998 40.655241537000045)
227431725,04/27/2021,18:15:00,BRONX,47,0,,false,,,,25-44,F,WHITE,1021249,260648,40.88202340700008,-73.86620093899995,POINT (-73.86620093899995 40.88202340700008)
229540934,06/14/2021,21:20:00,QUEENS,103,0,,false,,,,18-24,M,BLACK,1048517,198601,40.71156543300003,-73.76818506299998,POINT (-73.76818506299998 40.71156543300003)
228676425,05/25/2021,20:19:00,MANHATTAN,28,0,,false,25-44,M,BLACK,25-44,M,BLACK,996335,233719,40.80818048700007,-73.95634663099996,POINT (-73.95634663099996 40.80818048700007)
227950656,05/07/2021,01:00:00,BRONX,42,0,,false,,,,25-44,M,BLACK,1012860,244801,40.83855936400005,-73.89660592299998,POINT (-73.89660592299998 40.83855936400005)
227497354,04/28/2021,23:55:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK,1007164,239140,40.82303816300004,-73.91721038699995,POINT (-73.91721038699995 40.82303816300004)
227127703,04/19/2021,19:20:00,BRONX,49,0,,false,,,,18-24,M,ASIAN / PACIFIC ISLANDER,1023415,253740,40.863053742000034,-73.85840836499993,POINT (-73.85840836499993 40.863053742000034)
228559720,05/22/2021,18:39:00,BRONX,48,0,,false,,,,18-24,M,BLACK,1016391,249523,40.851507714000036,-73.88382239499998,POINT (-73.88382239499998 40.851507714000036)
228917764,05/31/2021,22:20:00,BRONX,40,0,,false,45-64,M,BLACK,45-64,M,BLACK,1007164,239140,40.82303816300004,-73.91721038699995,POINT (-73.91721038699995 40.82303816300004)
226503935,04/03/2021,18:23:00,BRONX,44,0,,true,18-24,M,BLACK,65+,M,BLACK,1008053,241673,40.82998817300006,-73.91398933899995,POINT (-73.91398933899995 40.82998817300006)
230234501,06/29/2021,22:00:00,BROOKLYN,77,0,,false,,,,<18,U,BLACK,999994,184490,40.67305339300003,-73.94324438899997,POINT (-73.94324438899997 40.67305339300003)
227950650,05/06/2021,23:28:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,<18,M,BLACK,1010706,243782,40.83576922100008,-73.90439441599993,POINT (-73.90439441599993 40.83576922100008)
227950650,05/06/2021,23:28:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,<18,M,BLACK,1010706,243782,40.83576922100008,-73.90439441599993,POINT (-73.90439441599993 40.83576922100008)
229904042,06/22/2021,00:49:00,BROOKLYN,67,0,,true,,,,25-44,M,BLACK,999475,172871,40.64116269600004,-73.94514161199999,POINT (-73.94514161199999 40.64116269600004)
226949678,04/14/2021,12:40:00,BRONX,45,0,,true,65+,M,WHITE HISPANIC,45-64,F,BLACK,1041930,251114,40.85574462300008,-73.791493959,POINT (-73.791493959 40.85574462300008)
226705489,04/08/2021,23:51:00,BRONX,47,0,,false,,,,18-24,M,BLACK,1023511,258943,40.877333943000046,-73.85803081299997,POINT (-73.85803081299997 40.877333943000046)
229493101,06/11/2021,17:53:00,MANHATTAN,28,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,F,BLACK,997875,230878,40.80038048100005,-73.95078943299995,POINT (-73.95078943299995 40.80038048100005)
227182807,04/21/2021,01:15:00,MANHATTAN,34,0,,false,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1006930,254095,40.864085852000066,-73.91800528099996,POINT (-73.91800528099996 40.864085852000066)
227344214,04/24/2021,22:30:00,MANHATTAN,25,0,GROCERY/BODEGA,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1001507,232216,40.804046578000055,-73.93766760899997,POINT (-73.93766760899997 40.804046578000055)
228109390,05/12/2021,23:11:00,BROOKLYN,83,0,,false,25-44,M,BLACK,18-24,M,BLACK,1006489,190021,40.68822079700004,-73.91981169999997,POINT (-73.91981169999997 40.68822079700004)
226841290,04/12/2021,21:20:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,1022040,240165,40.825800379000036,-73.86345588999995,POINT (-73.86345588999995 40.825800379000036)
229283288,06/08/2021,15:37:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,998625,230177,40.798455240000074,-73.94808201499995,POINT (-73.94808201499995 40.798455240000074)
229188687,06/05/2021,21:30:00,QUEENS,101,0,PVT HOUSE,true,25-44,M,BLACK,25-44,M,BLACK,1046325,156118,40.59497489300003,-73.77648276299993,POINT (-73.77648276299993 40.59497489300003)
227671865,05/03/2021,17:02:00,BROOKLYN,75,0,,false,,,,25-44,M,BLACK,1012373,179805,40.66016344800004,-73.89863771999995,POINT (-73.89863771999995 40.66016344800004)
229091710,06/03/2021,23:30:00,BROOKLYN,90,0,MULTI DWELL - APT BUILD,false,25-44,F,UNKNOWN,25-44,M,WHITE HISPANIC,999645,195120,40.702230918000055,-73.94447824399998,POINT (-73.94447824399998 40.702230918000055)
230051794,06/24/2021,23:09:00,BRONX,42,0,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,F,BLACK,1009945,244103,40.83665251900004,-73.90714329499998,POINT (-73.90714329499998 40.83665251900004)
227647470,05/02/2021,01:00:00,BROOKLYN,70,0,,false,,,,25-44,M,BLACK,995899,174296,40.64507943900003,-73.95802445399994,POINT (-73.95802445399994 40.64507943900003)
230162443,06/27/2021,19:16:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,WHITE HISPANIC,1009945,244103,40.83665251900004,-73.90714329499998,POINT (-73.90714329499998 40.83665251900004)
228425700,05/19/2021,22:35:00,BROOKLYN,67,0,BAR/NIGHT CLUB,true,,,,25-44,M,BLACK,998911,176430,40.65093233300007,-73.94716612399996,POINT (-73.94716612399996 40.65093233300007)
228299908,05/17/2021,23:05:00,BROOKLYN,73,0,,true,,,,25-44,F,BLACK,1006906,183999,40.67169072000007,-73.91832832099993,POINT (-73.91832832099993 40.67169072000007)
228262995,05/15/2021,21:07:00,BRONX,44,0,,false,18-24,M,WHITE HISPANIC,<18,M,WHITE HISPANIC,1010688,245851,40.841448077000045,-73.90445130899997,POINT (-73.90445130899997 40.841448077000045)
226598085,04/06/2021,16:10:00,BROOKLYN,70,0,,false,,,,45-64,M,BLACK HISPANIC,994431,176337,40.650683352000044,-73.96331128799993,POINT (-73.96331128799993 40.650683352000044)
227550940,04/29/2021,14:42:00,BROOKLYN,70,0,,true,<18,M,BLACK,<18,M,BLACK,996830,165985,40.62226623300006,-73.95468510199998,POINT (-73.95468510199998 40.62226623300006)
230162216,06/25/2021,14:33:00,BRONX,46,0,,false,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1011256,251004,40.85558981500003,-73.90237773499997,POINT (-73.90237773499997 40.85558981500003)
230162217,06/27/2021,18:50:00,MANHATTAN,32,0,,true,18-24,M,BLACK,18-24,M,BLACK,1000756,236127,40.81478262300004,-73.94037067099998,POINT (-73.94037067099998 40.81478262300004)
228586950,05/23/2021,23:49:00,MANHATTAN,32,0,GROCERY/BODEGA,false,,,,25-44,M,BLACK,1001304,237165,40.81763060200007,-73.93838828999998,POINT (-73.93838828999998 40.81763060200007)
227950645,05/06/2021,20:13:00,BROOKLYN,83,0,,false,,,,25-44,M,BLACK,1007714,189108,40.68571166000004,-73.91539775799998,POINT (-73.91539775799998 40.68571166000004)
229946095,06/22/2021,03:58:00,QUEENS,108,0,,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1000081,208688,40.73947103600005,-73.94287386799994,POINT (-73.94287386799994 40.73947103600005)
230232277,06/29/2021,15:32:00,MANHATTAN,34,0,HOSPITAL,false,,,,18-24,M,BLACK,1008527,257284,40.872834434000026,-73.91222001499993,POINT (-73.91222001499993 40.872834434000026)
226597466,04/06/2021,00:23:00,BRONX,48,0,,false,,,,18-24,M,BLACK,1016581,247479,40.84589684700006,-73.88314546499998,POINT (-73.88314546499998 40.84589684700006)
229091710,06/03/2021,23:30:00,BROOKLYN,90,0,MULTI DWELL - APT BUILD,false,25-44,F,UNKNOWN,25-44,F,UNKNOWN,999645,195120,40.702230918000055,-73.94447824399998,POINT (-73.94447824399998 40.702230918000055)
227950663,05/08/2021,03:05:00,BRONX,41,0,,false,25-44,M,BLACK HISPANIC,25-44,F,BLACK HISPANIC,1015849,233172,40.806630883000025,-73.88585855399998,POINT (-73.88585855399998 40.806630883000025)
227182806,04/21/2021,00:06:00,BROOKLYN,76,0,,false,,,,45-64,M,BLACK,986966,188114,40.68301403800007,-73.99020881399997,POINT (-73.99020881399997 40.68301403800007)
229643177,06/16/2021,21:50:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,M,BLACK,996145,190379,40.689223370000036,-73.95710962099997,POINT (-73.95710962099997 40.689223370000036)
226503934,04/04/2021,21:05:00,BRONX,48,0,,true,,,,25-44,M,BLACK,1013843,249122,40.85041599500005,-73.89303433099997,POINT (-73.89303433099997 40.85041599500005)
229510496,06/14/2021,00:25:00,QUEENS,113,0,,false,,,,18-24,M,BLACK,1050616,190264,40.68866690200008,-73.76069598599996,POINT (-73.76069598599996 40.68866690200008)
228109389,05/12/2021,23:10:00,BROOKLYN,77,0,,false,25-44,M,BLACK,25-44,M,BLACK,1000582,185100,40.67472664100006,-73.94112317399998,POINT (-73.94112317399998 40.67472664100006)
228049421,05/11/2021,01:25:00,BRONX,44,0,,false,,,,25-44,M,BLACK HISPANIC,1006823,243052,40.83377635900007,-73.91842929899997,POINT (-73.91842929899997 40.83377635900007)
228962925,06/01/2021,12:20:00,BRONX,40,0,,false,,,,25-44,M,WHITE,1005028,234516,40.810351863000044,-73.92494232599995,POINT (-73.92494232599995 40.810351863000044)
226803363,04/11/2021,03:00:00,BROOKLYN,77,0,,false,,,,25-44,M,BLACK,998039,184139,40.67209323800005,-73.95029287299997,POINT (-73.95029287299997 40.67209323800005)
227344212,04/25/2021,17:32:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,18-24,M,BLACK,983439,185086,40.674703240000035,-74.00292516799993,POINT (-74.00292516799993 40.674703240000035)
229224142,06/07/2021,19:55:00,QUEENS,113,0,,true,,,,45-64,M,BLACK,1042534,184647,40.673306465000046,-73.78988688199998,POINT (-73.78988688199998 40.673306465000046)
226654024,04/07/2021,00:24:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,true,18-24,M,BLACK,18-24,M,BLACK,1011763,244572,40.837934311000026,-73.90057137799994,POINT (-73.90057137799994 40.837934311000026)
229089208,06/03/2021,17:51:00,STATEN ISLAND,120,0,,false,,,,25-44,M,BLACK,960128,171541,40.637492364000025,-74.08691481899997,POINT (-74.08691481899997 40.637492364000025)
230193607,06/28/2021,20:50:00,MANHATTAN,20,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,987818,221369,40.77429060000002,-73.98711927099998,POINT (-73.98711927099998 40.77429060000002)
227647469,05/01/2021,19:35:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,false,,,,18-24,M,BLACK,1010565,179427,40.659131480000035,-73.90515576399997,POINT (-73.90515576399997 40.659131480000035)
229993321,06/23/2021,20:15:00,BRONX,42,0,,true,25-44,M,BLACK,25-44,M,BLACK,1012059,244779,40.83850153900005,-73.89950079699997,POINT (-73.89950079699997 40.83850153900005)
229824437,06/18/2021,18:17:00,MANHATTAN,5,2,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,M,BLACK,984221,198452,40.711389864000076,-74.000106051,POINT (-74.000106051 40.711389864000076)
228482609,05/20/2021,00:30:00,BROOKLYN,77,0,,false,,,,45-64,M,BLACK,998074,184626,40.673429889000026,-73.95016570099993,POINT (-73.95016570099993 40.673429889000026)
227647474,05/02/2021,02:00:00,MANHATTAN,24,0,,false,,,,<18,M,BLACK,993480,230424,40.79914005900008,-73.96666431799997,POINT (-73.96666431799997 40.79914005900008)
228257175,05/15/2021,08:30:00,QUEENS,103,0,,false,,,,25-44,M,BLACK,1044619,193754,40.698289052000064,-73.78228886499993,POINT (-73.78228886499993 40.698289052000064)
229283290,06/08/2021,18:00:00,QUEENS,100,0,,false,,,,25-44,M,BLACK,1040328,154994,40.59192971800008,-73.79808591299998,POINT (-73.79808591299998 40.59192971800008)
228865039,05/28/2021,02:15:00,MANHATTAN,34,0,,false,,,,18-24,M,BLACK HISPANIC,1005250,254388,40.86489420400005,-73.92407814999996,POINT (-73.92407814999996 40.86489420400005)
228426149,05/19/2021,21:36:00,QUEENS,113,0,MULTI DWELL - APT BUILD,false,25-44,M,WHITE,25-44,M,BLACK,1049021,189295,40.68601904400003,-73.76645659599995,POINT (-73.76645659599995 40.68601904400003)
227431726,04/27/2021,19:40:00,MANHATTAN,33,0,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1002387,246975,40.84455407600007,-73.93444907799993,POINT (-73.93444907799993 40.84455407600007)
229863862,06/21/2021,20:09:00,BRONX,42,0,,false,,,,18-24,M,BLACK,1012839,242402,40.831974874000025,-73.89669204099994,POINT (-73.89669204099994 40.831974874000025)
228262995,05/15/2021,21:07:00,BRONX,44,0,,false,18-24,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC,1010688,245851,40.841448077000045,-73.90445130899997,POINT (-73.90445130899997 40.841448077000045)
229822599,06/19/2021,22:45:00,QUEENS,110,0,,false,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1019164,210169,40.743481264000025,-73.87400353699996,POINT (-73.87400353699996 40.743481264000025)
228586947,05/23/2021,12:37:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1010467,243220,40.83422740700007,-73.90526031299999,POINT (-73.90526031299999 40.83422740700007)
230162224,06/27/2021,04:34:00,BROOKLYN,75,0,,false,,,,18-24,F,BLACK,1014210,182758,40.668262749000064,-73.89200350499993,POINT (-73.89200350499993 40.668262749000064)
228918110,05/31/2021,11:16:00,BROOKLYN,75,0,,false,,,,25-44,M,BLACK,1019359,185290,40.675193595000046,-73.87342954799993,POINT (-73.87342954799993 40.675193595000046)
227344197,04/24/2021,22:09:00,MANHATTAN,33,0,MULTI DWELL - APT BUILD,true,45-64,M,BLACK HISPANIC,45-64,F,BLACK HISPANIC,1001388,245170,40.83960187400004,-73.93806436499993,POINT (-73.93806436499993 40.83960187400004)
227266591,04/22/2021,22:45:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,<18,M,BLACK,990847,192564,40.695226225000056,-73.97621137999994,POINT (-73.97621137999994 40.695226225000056)
229188690,06/06/2021,02:47:00,MANHATTAN,28,0,,false,,,,25-44,M,BLACK HISPANIC,999477,233821,40.80845559200003,-73.94499650999995,POINT (-73.94499650999995 40.80845559200003)
229161013,06/05/2021,17:50:00,BRONX,44,0,,false,,,,<18,F,WHITE HISPANIC,1007847,245236,40.83976812900005,-73.91472118499998,POINT (-73.91472118499998 40.83976812900005)
226495968,04/04/2021,07:13:00,MANHATTAN,34,0,,false,,,,25-44,M,WHITE HISPANIC,1006670,254235,40.86447077300004,-73.918944803,POINT (-73.918944803 40.86447077300004)
227497352,04/28/2021,23:33:00,MANHATTAN,26,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,996130,235208,40.81226765700006,-73.95708452099996,POINT (-73.95708452099996 40.81226765700006)
228262995,05/15/2021,21:07:00,BRONX,44,0,,true,18-24,M,WHITE HISPANIC,<18,M,WHITE HISPANIC,1010688,245851,40.841448077000045,-73.90445130899997,POINT (-73.90445130899997 40.841448077000045)
227950658,05/07/2021,16:22:00,BRONX,44,0,,false,25-44,M,UNKNOWN,25-44,M,BLACK,1006769,241999,40.83088631600003,-73.91862797499994,POINT (-73.91862797499994 40.83088631600003)
228918111,05/31/2021,19:50:00,BROOKLYN,83,0,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1009422,191993,40.69362562500004,-73.90922848099996,POINT (-73.90922848099996 40.69362562500004)
